id,id_cliente,id_loja,id_produto,dt_venda,cliente_nome,cliente_sexo,cliente_dt_nasc,loja_cidade,produto_produto,produto_valor,dt_pgto,pg,tempo_pg,cliente_idade,venda_ano,promoção
198,605,9,3,2018-03-14,Alice Cunha,F,1985-05-09,Palmas,laptop básico,2300.0,2018-04-01,1,18.0,37.0,2018,0
199,343,9,7,2018-03-17,Julia Lima,F,1981-11-11,Palmas,carregador,150.0,2018-04-20,1,34.0,41.0,2018,1
200,511,2,2,2018-03-17,Arthur Almeida,M,1994-05-25,Rio de Janeiro,teclado,30.0,2018-03-18,1,1.0,28.0,2018,0
201,4,2,3,2018-03-17,Sarah Goncalves,F,1937-02-24,Rio de Janeiro,laptop básico,2300.0,,0,,86.0,2018,0
202,433,2,5,2018-03-19,Luis Almeida,M,2003-08-02,Rio de Janeiro,monitor,1500.0,,0,,19.0,2018,0
203,295,1,7,2018-03-19,Tiago Lima,0,1973-07-26,São Paulo,carregador,150.0,,0,,49.0,2018,0
204,906,2,3,2018-03-19,Beatrice Oliveira,F,1960-01-08,Rio de Janeiro,laptop básico,2300.0,,0,,63.0,2018,0
205,66,2,2,2018-03-20,Leila Araujo,F,1982-10-24,Rio de Janeiro,teclado,30.0,2018-04-13,1,24.0,40.0,2018,1
206,662,2,6,2018-03-20,Laura Ribeiro,F,1960-08-01,Rio de Janeiro,impressora,700.0,,0,,62.0,2018,1
207,682,1,3,2018-03-20,Danilo Barbosa,M,1960-05-13,São Paulo,laptop básico,2300.0,2018-03-22,1,2.0,62.0,2018,0
208,997,1,4,2018-03-24,Laura Oliveira,F,1979-06-15,São Paulo,laptop gamer,5300.0,,0,,43.0,2018,0
209,111,1,3,2018-03-24,Estevan Sousa,M,1973-05-19,São Paulo,laptop básico,2300.0,2018-05-02,1,39.0,49.0,2018,1
210,448,3,3,2018-03-24,Paulo Costa,M,1990-12-13,Curitiba,laptop básico,2300.0,2018-03-25,1,1.0,32.0,2018,1
211,406,4,9,2018-03-24,Maria Carvalho,F,1972-06-12,Belo Horizonte,mesa,860.0,2018-04-16,1,23.0,50.0,2018,1
212,861,5,3,2018-03-24,Gustavo Almeida,M,1951-02-15,Santa Catarina,laptop básico,2300.0,2018-04-24,1,31.0,72.0,2018,1
213,301,2,3,2018-03-24,Gabrielly Rocha,F,1961-05-23,Rio de Janeiro,laptop básico,2300.0,2018-04-10,1,17.0,61.0,2018,0
214,492,2,9,2018-03-26,Vinicius Sousa,M,2003-01-05,Rio de Janeiro,mesa,860.0,2018-04-08,1,13.0,20.0,2018,0
215,400,9,4,2018-03-26,Diego Carvalho,M,1955-04-21,Palmas,laptop gamer,5300.0,,0,,67.0,2018,0
216,609,2,3,2018-03-26,Enzo Barros,M,1959-03-02,Rio de Janeiro,laptop básico,2300.0,,0,,64.0,2018,0
217,63,2,6,2018-03-27,Bianca Araujo,F,1964-01-31,Rio de Janeiro,impressora,700.0,2018-04-11,1,15.0,59.0,2018,0
218,820,2,3,2018-03-27,Murilo Cunha,M,1979-11-19,Rio de Janeiro,laptop básico,2300.0,2018-04-08,1,12.0,43.0,2018,0
219,793,10,5,2018-03-27,Marcos Barbosa,M,1941-10-27,Vitória,monitor,1500.0,2018-05-05,1,39.0,81.0,2018,1
220,454,3,10,2018-03-27,Julieta Pereira,F,1946-06-27,Curitiba,xxx-231a,321.1352,2018-05-08,1,42.0,76.0,2018,1
221,131,2,8,2018-03-27,Enzo Souza,M,1998-08-08,Rio de Janeiro,cadeira,540.0,,0,,24.0,2018,0
222,4,2,4,2018-03-27,Sarah Goncalves,F,1937-02-24,Rio de Janeiro,laptop gamer,5300.0,,0,,86.0,2018,0
223,215,2,3,2018-03-27,Luís Rocha,M,1991-12-23,Rio de Janeiro,laptop básico,2300.0,2018-05-04,1,38.0,31.0,2018,1
224,787,5,6,2018-03-27,Kai Almeida,M,1969-10-31,Santa Catarina,impressora,700.0,2018-04-17,1,21.0,53.0,2018,1
225,42,6,4,2018-03-27,Gabriela Cavalcanti,F,1983-02-11,Recife,laptop gamer,5300.0,2018-05-03,1,37.0,40.0,2018,1
226,650,4,7,2018-03-27,Kaua Costa,M,1954-03-12,Belo Horizonte,carregador,150.0,2018-04-25,1,29.0,68.0,2018,1
227,457,6,3,2018-03-27,Thaís Correia,F,1948-09-29,Recife,laptop básico,2300.0,2018-04-12,1,16.0,74.0,2018,0
228,129,1,6,2018-03-27,Sofia Ribeiro,F,1989-07-26,São Paulo,impressora,700.0,2018-05-10,1,44.0,33.0,2018,1
229,8,2,3,2018-03-28,Gabrielly Almeida,F,1997-07-14,Rio de Janeiro,laptop básico,2300.0,,0,,25.0,2018,0
230,264,2,3,2018-03-28,Sem Nome,F,1997-07-29,Rio de Janeiro,laptop básico,2300.0,2018-05-05,1,38.0,25.0,2018,1
231,816,4,8,2018-03-28,Julian Martins,M,1998-11-06,Belo Horizonte,cadeira,540.0,2018-04-21,1,24.0,24.0,2018,1
232,858,2,3,2018-04-01,Fernanda Pinto,F,1960-08-25,Rio de Janeiro,laptop básico,2300.0,,0,,62.0,2018,0
233,986,2,9,2018-04-01,Alice Melo,F,1967-08-02,Rio de Janeiro,mesa,860.0,,0,,55.0,2018,0
234,680,1,3,2018-04-01,Julia Goncalves,F,1979-08-22,São Paulo,laptop básico,2300.0,2018-04-04,1,3.0,43.0,2018,0
235,986,5,3,2018-04-01,Alice Melo,F,1967-08-02,Santa Catarina,laptop básico,2300.0,2018-05-12,1,41.0,55.0,2018,0
236,903,8,9,2018-04-01,Bianca Santos,F,1964-12-06,Brasília,mesa,860.0,2018-04-12,1,11.0,58.0,2018,0
237,791,9,2,2018-04-01,Cauã Azevedo,M,1938-02-28,Palmas,teclado,30.0,2018-04-19,1,18.0,85.0,2018,0
238,837,5,10,2018-04-02,Bruna Oliveira,F,1951-12-24,Santa Catarina,xxx-231a,321.1352,,0,,71.0,2018,0
239,948,2,3,2018-04-02,Victor Pinto,M,1999-08-12,Rio de Janeiro,laptop básico,2300.0,,0,,23.0,2018,0
240,321,5,8,2018-04-02,Júlio Dias,M,2002-11-07,Santa Catarina,cadeira,540.0,2018-05-06,1,34.0,20.0,2018,1
241,83,2,10,2018-04-02,Miguel Correia,M,1945-10-08,Rio de Janeiro,xxx-231a,321.1352,,0,,77.0,2018,0
242,56,5,6,2018-04-02,Rafael Santos,M,1948-08-01,Santa Catarina,impressora,700.0,2018-04-27,1,25.0,74.0,2018,1
243,553,2,6,2018-04-02,Alex Castro,M,1993-01-11,Rio de Janeiro,impressora,700.0,,0,,30.0,2018,0
244,633,2,8,2018-04-04,Kaua Sousa,M,1952-05-20,Rio de Janeiro,cadeira,540.0,,0,,70.0,2018,0
245,528,2,7,2018-04-04,Raissa Azevedo,F,1945-08-08,Rio de Janeiro,carregador,150.0,2018-05-03,1,29.0,77.0,2018,1
246,52,10,3,2018-04-04,Isabela Gomes,F,1970-05-30,Vitória,laptop básico,2300.0,2018-04-15,1,11.0,52.0,2018,1
247,390,7,3,2018-04-06,Diego Silva,M,1935-07-21,Salvador,laptop básico,2300.0,2018-04-22,1,16.0,87.0,2018,0
248,137,2,2,2018-04-06,Julian Pinto,M,2002-11-12,Rio de Janeiro,teclado,30.0,2018-04-18,1,12.0,20.0,2018,0
249,898,1,3,2018-04-06,Lavinia Azevedo,F,1999-12-04,São Paulo,laptop básico,2300.0,2018-05-01,1,25.0,23.0,2018,0
250,917,2,3,2018-04-07,Eduarda Lima,F,1950-10-28,Rio de Janeiro,laptop básico,2300.0,,0,,72.0,2018,0
251,519,2,3,2018-04-07,Lara Souza,F,1992-07-31,Rio de Janeiro,laptop básico,2300.0,,0,,30.0,2018,1
252,833,2,3,2018-04-07,Isabella Rocha,F,1990-04-26,Rio de Janeiro,laptop básico,2300.0,2018-04-14,1,7.0,32.0,2018,1
253,214,5,3,2018-04-08,Matilde Santos,F,1957-12-27,Santa Catarina,laptop básico,2300.0,2018-04-27,1,19.0,65.0,2018,0
254,423,8,3,2018-04-08,Letícia Cardoso,F,1961-07-07,Brasília,laptop básico,2300.0,2018-04-11,1,3.0,61.0,2018,1
255,142,2,3,2018-04-08,Fábio Almeida,M,1947-01-15,Rio de Janeiro,laptop básico,2300.0,,0,,76.0,2018,0
256,703,10,7,2018-04-10,Marina Rocha,F,2002-02-11,Vitória,carregador,150.0,,0,,21.0,2018,0
257,913,2,3,2018-04-10,Vitor Martins,M,1941-09-21,Rio de Janeiro,laptop básico,2300.0,,0,,81.0,2018,0
258,75,2,3,2018-04-10,Kai Fernandes,M,1961-09-18,Rio de Janeiro,laptop básico,2300.0,2018-04-29,1,19.0,61.0,2018,0
259,176,1,1,2018-04-12,Maria Rodrigues,F,1964-12-15,São Paulo,mouse,20.0,2018-05-27,1,45.0,58.0,2018,1
260,893,8,3,2018-04-12,Danilo Gomes,M,1962-05-25,Brasília,laptop básico,2300.0,2018-05-19,1,37.0,60.0,2018,1
261,252,3,3,2018-04-12,André Gomes,M,1993-07-21,Curitiba,laptop básico,2300.0,2018-05-23,1,41.0,29.0,2018,0
262,548,2,3,2018-04-13,Samuel Silva,M,1958-10-22,Rio de Janeiro,laptop básico,2300.0,2018-05-07,1,24.0,64.0,2018,1
263,985,3,10,2018-04-13,Martim Cavalcanti,M,1955-08-27,Curitiba,xxx-231a,321.1352,2018-05-02,1,19.0,67.0,2018,0
264,699,8,3,2018-04-13,Murilo Pereira,M,1971-03-01,Brasília,laptop básico,2300.0,2018-05-03,1,20.0,52.0,2018,1
265,665,8,3,2018-04-16,Carolina Ribeiro,F,1969-03-28,Brasília,laptop básico,2300.0,2018-05-26,1,40.0,53.0,2018,1
266,426,9,10,2018-04-16,Sarah Sousa,F,1936-06-13,Palmas,xxx-231a,321.1352,2018-05-22,1,36.0,86.0,2018,0
267,435,5,10,2018-04-16,Kauã Cavalcanti,M,1991-11-28,Santa Catarina,xxx-231a,321.1352,2018-05-04,1,18.0,31.0,2018,0
268,196,3,5,2018-04-17,Tânia Pereira,F,1986-07-10,Curitiba,monitor,1500.0,2018-05-04,1,17.0,36.0,2018,0
269,780,4,10,2018-04-17,Júlia Dias,F,1937-02-27,Belo Horizonte,xxx-231a,321.1352,2018-05-09,1,22.0,86.0,2018,0
270,896,1,4,2018-04-17,Melissa Lima,F,1936-02-24,São Paulo,laptop gamer,5300.0,,0,,87.0,2018,0
271,207,1,7,2018-04-17,Breno Barros,M,1976-11-18,São Paulo,carregador,150.0,,0,,46.0,2018,0
272,681,2,4,2018-04-17,Vitor Barros,M,1952-04-16,Rio de Janeiro,laptop gamer,5300.0,2018-05-19,1,32.0,70.0,2018,1
273,692,9,2,2018-04-17,Leila Costa,F,2000-10-16,Palmas,teclado,30.0,2018-05-24,1,37.0,22.0,2018,1
274,717,4,3,2018-04-18,Clara Alves,F,1989-10-27,Belo Horizonte,laptop básico,2300.0,2018-05-17,1,29.0,33.0,2018,1
275,734,10,3,2018-04-18,Daniel Pereira,M,1988-04-09,Vitória,laptop básico,2300.0,2018-05-19,1,31.0,34.0,2018,1
276,757,8,4,2018-04-18,Otávio Santos,M,1953-05-07,Brasília,laptop gamer,5300.0,2018-05-11,1,23.0,69.0,2018,1
277,654,10,1,2018-04-19,Isabella Correia,F,1937-12-04,Vitória,mouse,20.0,,0,,85.0,2018,0
278,666,2,3,2018-04-19,Julieta Fernandes,F,2001-09-04,Rio de Janeiro,laptop básico,2300.0,,0,,21.0,2018,0
279,799,2,2,2018-04-19,Leila Ferreira,F,2003-05-19,Rio de Janeiro,teclado,30.0,2018-05-17,1,28.0,19.0,2018,0
280,667,2,2,2018-04-19,Emilly Oliveira,F,1944-05-19,Rio de Janeiro,teclado,30.0,2018-04-22,1,3.0,78.0,2018,0
281,702,2,9,2018-04-19,Arthur Gomes,M,1961-04-24,Rio de Janeiro,mesa,860.0,2018-05-14,1,25.0,61.0,2018,1
282,177,2,1,2018-04-19,Bianca Pinto,F,1994-05-04,Rio de Janeiro,mouse,20.0,,0,,28.0,2018,0
283,484,2,3,2018-04-19,Vinícius Alves,M,1948-09-23,Rio de Janeiro,laptop básico,2300.0,,0,,74.0,2018,1
284,504,2,1,2018-04-19,Igor Rodrigues,M,1968-06-29,Rio de Janeiro,mouse,20.0,,0,,54.0,2018,0
285,305,8,9,2018-04-19,Antônio Araujo,M,1952-04-26,Brasília,mesa,860.0,2018-05-01,1,12.0,70.0,2018,0
286,300,2,9,2018-04-20,Isabela Souza,F,1995-12-13,Rio de Janeiro,mesa,860.0,,0,,27.0,2018,1
287,329,2,5,2018-04-20,Yasmin Silva,F,1990-07-31,Rio de Janeiro,monitor,1500.0,,0,,32.0,2018,0
288,598,2,3,2018-04-20,Fábio Cavalcanti,M,1985-06-29,Rio de Janeiro,laptop básico,2300.0,,0,,37.0,2018,1
289,159,2,9,2018-04-21,Luís Almeida,M,1959-04-16,Rio de Janeiro,mesa,860.0,,0,,63.0,2018,0
290,158,2,3,2018-04-21,Gabrielle Castro,F,1996-03-05,Rio de Janeiro,laptop básico,2300.0,,0,,27.0,2018,1
291,172,3,3,2018-04-21,Raissa Cardoso,F,1988-11-03,Curitiba,laptop básico,2300.0,,0,,34.0,2018,0
292,250,1,6,2018-04-21,Giovana Castro,F,1977-12-19,São Paulo,impressora,700.0,2018-04-25,1,4.0,45.0,2018,1
293,214,2,3,2018-04-21,Matilde Santos,F,1957-12-27,Rio de Janeiro,laptop básico,2300.0,2018-04-27,1,6.0,65.0,2018,0
294,3,6,3,2018-04-21,Júlio Azevedo,M,1952-11-04,Recife,laptop básico,2300.0,2018-05-25,1,34.0,70.0,2018,0
295,101,1,3,2018-04-22,Davi Pereira,M,1995-09-14,São Paulo,laptop básico,2300.0,2018-05-27,1,35.0,27.0,2018,0
296,94,2,1,2018-04-22,Mariana Ferreira,F,1995-12-16,Rio de Janeiro,mouse,20.0,,0,,27.0,2018,1
297,942,1,3,2018-04-22,Bruno Gomes,M,1990-08-29,São Paulo,laptop básico,2300.0,2018-05-31,1,39.0,32.0,2018,0
298,35,2,3,2018-04-24,Luiza Melo,F,1985-10-23,Rio de Janeiro,laptop básico,2300.0,2018-06-06,1,43.0,37.0,2018,1
299,77,2,3,2018-04-24,Ryan Sousa,M,1938-07-23,Rio de Janeiro,laptop básico,2300.0,,0,,84.0,2018,0
300,155,2,3,2018-04-24,Luis Rodrigues,M,1973-07-03,Rio de Janeiro,laptop básico,2300.0,,0,,49.0,2018,0
301,848,5,3,2018-04-24,Matilde Ribeiro,F,1988-10-20,Santa Catarina,laptop básico,2300.0,,0,,34.0,2018,0
302,19,2,3,2018-04-24,Luis Araujo,M,1966-01-22,Rio de Janeiro,laptop básico,2300.0,,0,,57.0,2018,0
303,37,2,10,2018-04-24,Emily Araujo,F,1989-06-15,Rio de Janeiro,xxx-231a,321.1352,2018-04-25,1,1.0,33.0,2018,0
304,372,6,3,2018-04-25,Emilly Ferreira,F,1970-08-20,Recife,laptop básico,2300.0,2018-06-01,1,37.0,52.0,2018,1
305,537,2,3,2018-04-25,Leila Melo,F,1989-10-22,Rio de Janeiro,laptop básico,2300.0,,0,,33.0,2018,0
306,162,8,3,2018-04-25,Matheus Lima,M,1952-01-13,Brasília,laptop básico,2300.0,2018-05-29,1,34.0,71.0,2018,1
307,261,8,8,2018-04-26,Clara Melo,F,1944-08-02,Brasília,cadeira,540.0,2018-05-22,1,26.0,78.0,2018,1
308,966,2,4,2018-04-26,Estevan Santos,M,1951-11-11,Rio de Janeiro,laptop gamer,5300.0,2018-05-28,1,32.0,71.0,2018,0
309,445,3,9,2018-04-26,Giovanna Rodrigues,F,1982-08-20,Curitiba,mesa,860.0,2018-06-01,1,36.0,40.0,2018,1
310,875,10,3,2018-04-27,Luís Pereira,M,1987-10-26,Vitória,laptop básico,2300.0,2018-05-14,1,17.0,35.0,2018,1
311,200,2,3,2018-04-27,Fernanda Alves,F,1960-01-04,Rio de Janeiro,laptop básico,2300.0,2018-06-03,1,37.0,63.0,2018,0
312,717,7,6,2018-04-27,Clara Alves,F,1989-10-27,Salvador,impressora,700.0,2018-05-01,1,4.0,33.0,2018,0
313,555,2,3,2018-04-27,Sarah Oliveira,F,1949-08-17,Rio de Janeiro,laptop básico,2300.0,,0,,73.0,2018,0
314,781,2,3,2018-04-27,Kai Melo,M,1948-02-22,Rio de Janeiro,laptop básico,2300.0,2018-05-16,1,19.0,75.0,2018,0
315,615,10,3,2018-04-27,José Almeida,M,1971-06-30,Vitória,laptop básico,2300.0,2018-05-06,1,9.0,51.0,2018,1
316,944,6,3,2018-04-27,Igor Santos,M,1975-02-15,Recife,laptop básico,2300.0,2018-05-26,1,29.0,48.0,2018,1
317,737,2,4,2018-04-27,Carlos Gomes,M,1960-12-13,Rio de Janeiro,laptop gamer,5300.0,2018-06-03,1,37.0,62.0,2018,1
318,443,2,3,2018-04-27,Arthur Rocha,M,1990-07-04,Rio de Janeiro,laptop básico,2300.0,2018-05-27,1,30.0,32.0,2018,1
319,486,3,3,2018-04-27,Bruna Cunha,F,1979-12-30,Curitiba,laptop básico,2300.0,2018-05-19,1,22.0,43.0,2018,1
320,839,4,3,2018-04-27,Breno Souza,M,1949-12-25,Belo Horizonte,laptop básico,2300.0,2018-05-10,1,13.0,73.0,2018,1
321,712,2,3,2018-04-27,Mateus Almeida,M,1949-04-16,Rio de Janeiro,laptop básico,2300.0,,0,,73.0,2018,0
322,577,8,6,2018-04-28,Eduardo Alves,M,1961-01-01,Brasília,impressora,700.0,2018-05-01,1,3.0,62.0,2018,0
323,776,2,3,2018-04-28,Eduarda Melo,F,1976-03-31,Rio de Janeiro,laptop básico,2300.0,,0,,46.0,2018,0
324,362,2,1,2018-04-28,Thaís Goncalves,F,1981-01-29,Rio de Janeiro,mouse,20.0,2018-05-04,1,6.0,42.0,2018,0
325,755,2,3,2018-04-29,Thaís Cardoso,F,1980-01-28,Rio de Janeiro,laptop básico,2300.0,2018-05-23,1,24.0,43.0,2018,1
326,95,7,3,2018-04-29,Fábio Correia,M,1996-09-10,Salvador,laptop básico,2300.0,2018-06-05,1,37.0,26.0,2018,1
327,814,2,4,2018-04-29,Felipe Dias,M,1992-03-29,Rio de Janeiro,laptop gamer,5300.0,2018-05-21,1,22.0,30.0,2018,1
328,974,3,3,2018-04-29,Bruno Pinto,M,1974-07-06,Curitiba,laptop básico,2300.0,,0,,48.0,2018,0
329,892,8,6,2018-04-29,Isabela Souza,F,1997-12-29,Brasília,impressora,700.0,2018-05-11,1,12.0,25.0,2018,1
330,368,2,10,2018-04-29,Tiago Correia,M,1961-04-02,Rio de Janeiro,xxx-231a,321.1352,,0,,61.0,2018,0
331,466,1,3,2018-05-03,Tomás Cardoso,M,1972-08-07,São Paulo,laptop básico,2300.0,2018-06-13,1,41.0,50.0,2018,1
332,825,5,8,2018-05-03,Joao Azevedo,M,1941-09-11,Santa Catarina,cadeira,540.0,2018-06-05,1,33.0,81.0,2018,1
333,118,8,3,2018-05-03,Alex Sousa,M,1943-12-28,Brasília,laptop básico,2300.0,2018-05-31,1,28.0,79.0,2018,1
334,397,7,3,2018-05-04,Estevan Cardoso,M,1975-06-26,Salvador,laptop básico,2300.0,2018-05-12,1,8.0,47.0,2018,0
335,438,7,10,2018-05-04,Manuela Barbosa,F,1976-11-06,Salvador,xxx-231a,321.1352,2018-06-07,1,34.0,46.0,2018,0
336,512,2,3,2018-05-04,Diego Ribeiro,M,1998-03-17,Rio de Janeiro,laptop básico,2300.0,,0,,24.0,2018,0
337,678,8,3,2018-05-05,Bruno Oliveira,M,1942-03-10,Brasília,laptop básico,2300.0,2018-05-27,1,22.0,80.0,2018,1
338,160,4,3,2018-05-05,Luis Cavalcanti,M,1948-04-16,Belo Horizonte,laptop básico,2300.0,2018-06-03,1,29.0,74.0,2018,0
339,362,2,6,2018-05-05,Thaís Goncalves,F,1981-01-29,Rio de Janeiro,impressora,700.0,2018-06-07,1,33.0,42.0,2018,1
340,218,2,7,2018-05-05,João Barbosa,M,1989-03-02,Rio de Janeiro,carregador,150.0,,0,,34.0,2018,1
341,376,4,3,2018-05-05,Isabela Lima,F,1941-08-10,Belo Horizonte,laptop básico,2300.0,2018-06-04,1,30.0,81.0,2018,0
342,727,9,9,2018-05-05,Marcos Cunha,M,1985-12-01,Palmas,mesa,860.0,2018-05-15,1,10.0,37.0,2018,0
343,635,2,4,2018-05-05,Danilo Silva,M,1966-05-30,Rio de Janeiro,laptop gamer,5300.0,2018-06-06,1,32.0,56.0,2018,1
344,149,1,3,2018-05-05,Mariana Azevedo,F,1990-04-22,São Paulo,laptop básico,2300.0,2018-06-16,1,42.0,32.0,2018,1
345,124,2,3,2018-05-05,Rafaela Azevedo,F,1989-09-08,Rio de Janeiro,laptop básico,2300.0,,0,,33.0,2018,1
346,99,7,3,2018-05-06,André Souza,M,1974-01-24,Salvador,laptop básico,2300.0,2018-05-29,1,23.0,49.0,2018,0
347,601,1,3,2018-05-06,Alex Ferreira,M,1989-04-16,São Paulo,laptop básico,2300.0,2018-05-15,1,9.0,33.0,2018,0
348,293,1,2,2018-05-06,Luís Barros,M,1981-12-20,São Paulo,teclado,30.0,2018-05-09,1,3.0,41.0,2018,0
349,773,7,3,2018-05-07,Gabriel Fernandes,M,1943-03-05,Salvador,laptop básico,2300.0,2018-05-11,1,4.0,80.0,2018,0
350,844,2,3,2018-05-07,Eduardo Costa,M,1967-08-02,Rio de Janeiro,laptop básico,2300.0,,0,,55.0,2018,1
351,134,4,4,2018-05-07,Fernanda Castro,F,1958-11-29,Belo Horizonte,laptop gamer,5300.0,2018-05-10,1,3.0,64.0,2018,1
352,477,4,3,2018-05-10,Raissa Oliveira,F,1990-03-05,Belo Horizonte,laptop básico,2300.0,,0,,33.0,2018,0
353,864,2,4,2018-05-10,Luan Fernandes,M,1942-08-01,Rio de Janeiro,laptop gamer,5300.0,,0,,80.0,2018,0
354,110,10,3,2018-05-10,Enzo Dias,M,1965-05-01,Vitória,laptop básico,2300.0,2018-06-07,1,28.0,57.0,2018,0
355,151,3,6,2018-05-11,Luiza Souza,F,1938-03-25,Curitiba,impressora,700.0,2018-05-22,1,11.0,84.0,2018,1
356,692,8,3,2018-05-11,Leila Costa,F,2000-10-16,Brasília,laptop básico,2300.0,2018-06-10,1,30.0,22.0,2018,0
357,958,2,3,2018-05-11,Aline Santos,F,1977-07-01,Rio de Janeiro,laptop básico,2300.0,,0,,45.0,2018,1
358,685,5,5,2018-05-12,Sarah Goncalves,F,1955-09-19,Santa Catarina,monitor,1500.0,2018-06-17,1,36.0,67.0,2018,1
359,357,10,1,2018-05-12,Laura Sousa,F,1974-05-19,Vitória,mouse,20.0,2018-05-15,1,3.0,48.0,2018,0
360,840,8,3,2018-05-12,Maria Pinto,F,1981-03-19,Brasília,laptop básico,2300.0,2018-05-12,1,0.0,41.0,2018,0
361,712,2,9,2018-05-12,Mateus Almeida,M,1949-04-16,Rio de Janeiro,mesa,860.0,,0,,73.0,2018,0
362,11,7,3,2018-05-12,Ana Cunha,F,2002-02-12,Salvador,laptop básico,2300.0,2018-06-20,1,39.0,21.0,2018,0
363,861,5,3,2018-05-12,Gustavo Almeida,M,1951-02-15,Santa Catarina,laptop básico,2300.0,2018-05-19,1,7.0,72.0,2018,1
364,578,10,3,2018-05-12,Melissa Ferreira,F,1961-01-23,Vitória,laptop básico,2300.0,2018-05-21,1,9.0,62.0,2018,1
365,447,2,3,2018-05-12,Maria Costa,F,1947-08-21,Rio de Janeiro,laptop básico,2300.0,,0,,75.0,2018,0
366,96,1,5,2018-05-12,Gabrielle Pinto,F,1940-10-22,São Paulo,monitor,1500.0,2018-05-14,1,2.0,82.0,2018,0
367,279,2,3,2018-05-14,Luís Silva,M,1955-09-29,Rio de Janeiro,laptop básico,2300.0,2018-05-31,1,17.0,67.0,2018,1
368,563,3,10,2018-05-14,Yasmin Sousa,F,1981-04-28,Curitiba,xxx-231a,321.1352,2018-05-26,1,12.0,41.0,2018,0
369,890,6,4,2018-05-14,Vitór Carvalho,M,1986-06-24,Recife,laptop gamer,5300.0,2018-06-26,1,43.0,36.0,2018,0
370,144,2,1,2018-05-14,José Carvalho,M,1989-04-18,Rio de Janeiro,mouse,20.0,,0,,33.0,2018,0
371,939,2,3,2018-05-14,Amanda Martins,F,1958-07-07,Rio de Janeiro,laptop básico,2300.0,,0,,64.0,2018,0
372,815,2,10,2018-05-14,Emily Almeida,F,1964-09-21,Rio de Janeiro,xxx-231a,321.1352,,0,,58.0,2018,0
373,818,4,5,2018-05-14,Arthur Silva,M,1949-03-09,Belo Horizonte,monitor,1500.0,2018-05-16,1,2.0,73.0,2018,1
374,653,2,3,2018-05-14,Tomás Melo,M,1941-05-03,Rio de Janeiro,laptop básico,2300.0,2018-06-02,1,19.0,81.0,2018,0
375,876,2,3,2018-05-14,Camila Barbosa,F,2001-10-14,Rio de Janeiro,laptop básico,2300.0,,0,,21.0,2018,0
376,599,2,8,2018-05-18,Vinicius Barbosa,M,1943-03-07,Rio de Janeiro,cadeira,540.0,2018-07-02,1,45.0,80.0,2018,1
377,115,6,3,2018-05-18,Tomás Pereira,M,1999-05-22,Recife,laptop básico,2300.0,2018-06-14,1,27.0,23.0,2018,0
378,262,4,3,2018-05-18,Bianca Oliveira,F,1948-07-06,Belo Horizonte,laptop básico,2300.0,,0,,74.0,2018,0
379,942,7,7,2018-05-18,Bruno Gomes,M,1990-08-29,Salvador,carregador,150.0,2018-05-27,1,9.0,32.0,2018,1
380,145,9,5,2018-05-18,Luan Goncalves,M,1940-10-19,Palmas,monitor,1500.0,2018-06-19,1,32.0,82.0,2018,1
381,672,2,3,2018-05-18,Beatrice Carvalho,F,1988-04-06,Rio de Janeiro,laptop básico,2300.0,2018-06-18,1,31.0,34.0,2018,1
382,922,2,3,2018-05-19,Douglas Ferreira,M,1947-12-14,Rio de Janeiro,laptop básico,2300.0,2018-06-18,1,30.0,75.0,2018,1
383,492,2,3,2018-05-19,Vinicius Sousa,M,2003-01-05,Rio de Janeiro,laptop básico,2300.0,2018-06-27,1,39.0,20.0,2018,1
384,91,4,3,2018-05-19,Nicole Sousa,F,1954-01-02,Belo Horizonte,laptop básico,2300.0,2018-05-19,1,0.0,69.0,2018,1
385,502,7,9,2018-05-19,Eduarda Costa,F,1958-02-20,Salvador,mesa,860.0,2018-06-17,1,29.0,65.0,2018,1
386,984,4,3,2018-05-19,Carolina Almeida,F,1953-09-16,Belo Horizonte,laptop básico,2300.0,2018-06-12,1,24.0,69.0,2018,1
387,303,1,3,2018-05-19,Clara Costa,F,1941-04-18,São Paulo,laptop básico,2300.0,2018-06-11,1,23.0,81.0,2018,0
388,155,4,4,2018-05-20,Luis Rodrigues,M,1973-07-03,Belo Horizonte,laptop gamer,5300.0,2018-05-26,1,6.0,49.0,2018,0
389,287,7,4,2018-05-20,Luis Correia,M,1934-12-25,Salvador,laptop gamer,5300.0,2018-05-28,1,8.0,88.0,2018,0
390,400,7,3,2018-05-20,Diego Carvalho,M,1955-04-21,Salvador,laptop básico,2300.0,2018-05-22,1,2.0,67.0,2018,0
391,267,2,8,2018-05-20,Maria Melo,F,1947-08-09,Rio de Janeiro,cadeira,540.0,2018-06-21,1,32.0,75.0,2018,0
392,188,2,3,2018-05-20,Júlio Sousa,M,1956-03-19,Rio de Janeiro,laptop básico,2300.0,,0,,66.0,2018,0
393,418,1,3,2018-05-20,Kauan Ferreira,M,1950-07-11,São Paulo,laptop básico,2300.0,2018-05-27,1,7.0,72.0,2018,0
394,447,2,3,2018-05-21,Maria Costa,F,1947-08-21,Rio de Janeiro,laptop básico,2300.0,,0,,75.0,2018,0
395,99,7,3,2018-05-21,André Souza,M,1974-01-24,Salvador,laptop básico,2300.0,2018-05-26,1,5.0,49.0,2018,0
